Date,Mean_Wind_Speed,Wind_Direction,Average_Humidity,Average_Temperature,Minimum_Temperature,MaximumTemperature,Structure_Length,Latitude,Longitude,BridgeAge,AverageDailyTraffic,TotalPrecipitation,Mean_TOW,Mean_PH,Mean_Cl-,Mean_Annual_Corrosion_Rate
6/30/2025,3.383086,244.4658,52.22917,6.865103,-19.93031,33.66052,1000,34.76984,-84.03099,25,6694,641.4609,1,4.19,111.85,108.12
7/1/2025,5.588731,177.5065,33.52893,18.46001,-12.85637,49.77638,1000,34.76984,-84.03099,25,6694,517.1078,12,4.7,53.08,472.9
7/2/2025,8.412968,100.4145,45.1609,17.55684,-9.97191,45.08559,1000,34.76984,-84.03099,25,8883,326.4609,6,9.92,186.87,448.87
7/3/2025,5.001589,73.73006,58.47964,9.664928,-8.799015,28.12887,1000,34.76984,-84.03099,25,8883,812.0832,77,2.94,147.04,364.24
7/4/2025,19.00441,233.0451,39.73903,14.80009,-16.24726,45.84743,1000,34.76984,-84.03099,25,8883,559.5327,25,5.74,15.85,27.31
7/5/2025,19.07211,210.0413,53.35692,13.00801,-16.00214,42.01816,1000,34.76984,-84.03099,25,2572,529.1786,61,5.23,37.67,166.63
7/6/2025,9.928559,177.976,30.31116,18.40989,-12.41991,49.23968,1000,34.76984,-84.03099,25,2572,482.8971,4,2.36,145.34,238.4
7/7/2025,18.02114,303.3823,53.48713,12.27325,-16.7238,41.2703,1000,34.76984,-84.03099,25,5908,660.5517,44,0.59,55.26,341.7
7/8/2025,18.55087,281.4779,63.08947,14.91717,-18.81319,48.64754,1000,34.76984,-84.03099,25,5908,443.6944,40,1.6,16.54,430.95
7/9/2025,0.6183195,305.7233,68.91206,16.34012,-12.89733,45.57758,1000,34.76984,-84.03099,25,4380,293.8051,43,8.15,174.88,445.96
7/10/2025,1.533766,167.7522,47.37996,15.1933,-13.43733,43.82393,1000,34.76984,-84.03099,25,4380,246.1459,6,8.2,37,245.75
7/11/2025,0.2870464,315.1896,56.26442,5.86527,-19.31081,31.04135,1000,34.76984,-84.03099,25,4380,710.77,85,3.42,183.99,85.05
7/12/2025,6.214181,43.16464,40.12664,16.25817,-15.84508,48.36142,1000,34.76984,-84.03099,25,3912,462.4041,11,0.19,146.91,56.14
7/13/2025,0.5243516,209.2604,39.40422,8.19765,-19.90819,36.30349,1000,34.76984,-84.03099,25,3912,589.439,74,1.15,102.13,42.76
7/14/2025,11.32942,123.2989,57.24359,14.02403,-16.91226,44.96032,1000,34.76984,-84.03099,25,7169,661.9858,16,4.17,195.33,423.02
7/15/2025,4.611189,56.97484,69.67032,12.59881,-19.6422,44.83981,1000,34.76984,-84.03099,25,7169,205.671,6,5.83,150.65,154.36
7/16/2025,7.623624,255.9145,55.06104,10.13275,-19.10826,39.37376,1000,34.76984,-84.03099,25,8205,425.6512,0,9.13,13.76,45.81
7/17/2025,14.65995,262.4961,46.35255,14.65416,-19.56425,48.87256,1000,34.76984,-84.03099,25,8205,454.7163,17,6.58,188.55,235.59
7/18/2025,19.66391,352.3689,30.75804,13.54169,-11.30137,38.38474,1000,34.76984,-84.03099,25,8205,354.2298,66,9.29,51.58,196.01
7/19/2025,3.930993,301.9593,74.97333,15.33622,-19.03446,49.7069,1000,34.76984,-84.03099,25,4097,629.9001,73,3.97,11.43,257.68
7/20/2025,9.436673,207.4718,41.45922,13.39976,-17.71523,44.51474,1000,34.76984,-84.03099,25,4097,560.6227,53,8.99,169.96,256.74
7/21/2025,10.16636,199.3788,27.75941,5.769363,-17.50202,29.04075,1000,34.76984,-84.03099,25,7891,373.5797,32,6.92,13.26,99.02
7/22/2025,4.574447,293.8512,37.55885,18.91247,-11.88247,49.7074,1000,34.76984,-84.03099,25,7891,426.9126,26,4.28,162.3,310.29
7/23/2025,2.755919,239.4458,47.53084,5.658191,-18.62242,29.9388,1000,34.76984,-84.03099,25,9499,339.8573,18,0.99,121.76,294.8
7/24/2025,5.535403,45.8232,34.71018,18.36542,-9.357842,46.08868,1000,34.76984,-84.03099,25,9499,431.8379,15,7.15,182.6,110.34
7/25/2025,9.146477,38.92563,54.82899,14.6159,-18.26821,47.5,1000,34.76984,-84.03099,25,9499,200.8614,72,3.71,93.17,342.98
7/26/2025,18.42004,338.1741,40.97894,15.38574,-15.73304,46.50452,1000,34.76984,-84.03099,25,8044,720.5322,28,5.35,63.51,217.7
7/27/2025,13.73921,124.1196,46.17577,14.56887,-18.48199,47.61974,1000,34.76984,-84.03099,25,8044,596.5293,47,4.83,29.64,396.96
7/28/2025,7.670726,161.114,30.69927,13.44746,-19.18806,46.08297,1000,34.76984,-84.03099,25,9122,240.3859,18,1.3,133.79,54.21
7/29/2025,9.462911,243.0956,44.4962,16.47328,-11.27109,44.21765,1000,34.76984,-84.03099,25,9122,806.8429,70,9.15,183.11,339.19
7/30/2025,10.1518,229.6342,60.1022,9.617472,-19.1497,38.38464,1000,34.76984,-84.03099,25,3482,584.1973,7,4.49,116.07,168.07
7/31/2025,13.50263,89.17058,45.73474,15.62519,-10.26367,41.51405,1000,34.76984,-84.03099,25,3482,705.0717,6,3.32,188.92,266.73
8/1/2025,0.6998825,359.1772,63.57443,13.38025,-19.47329,46.2338,1000,34.76984,-84.03099,25,3482,253.036,50,9.43,40.07,415.3
8/2/2025,18.78222,221.3869,50.6514,19.23273,-10.7285,49.19395,1000,34.76984,-84.03099,25,3852,502.6458,89,9.43,188.24,308.19
8/3/2025,1.391983,249.0477,56.73267,16.60369,-15.33195,48.53932,1000,34.76984,-84.03099,25,3852,698.3724,4,3.47,62.07,235.37
8/4/2025,11.78654,85.63757,31.59482,14.43201,-17.93942,46.80344,1000,34.76984,-84.03099,25,5496,799.5861,6,5.43,12.72,448.32
8/5/2025,0.5330729,296.5608,54.29359,14.09471,-15.69793,43.88735,1000,34.76984,-84.03099,25,5496,630.1653,36,1.79,143.87,190.19
8/6/2025,0.08919239,196.7668,53.3607,16.28463,-13.63505,46.2043,1000,34.76984,-84.03099,25,4383,274.0323,65,7.46,170.18,177.93
8/7/2025,0.06893158,143.3636,38.02771,3.483833,-19.56235,26.53002,1000,34.76984,-84.03099,25,4383,765.6927,52,0.69,112.28,294.04
8/8/2025,19.96111,20.25192,46.36195,14.46322,-13.83264,42.75908,1000,34.76984,-84.03099,25,4383,589.7518,47,3.53,51.43,432.2
8/9/2025,12.32783,317.4068,41.56257,7.282629,-17.75923,32.32449,1000,34.76984,-84.03099,25,8092,701.2817,82,7.21,156.78,455.34
8/10/2025,13.15728,295.3082,36.83092,13.85406,-15.78392,43.49204,1000,34.76984,-84.03099,25,8092,516.8987,62,0.59,143.77,259.68
8/11/2025,19.73825,90.86683,42.88039,0.2289705,-19.63482,20.09276,1000,34.76984,-84.03099,25,6765,702.3546,41,1.42,107.91,143.14
8/12/2025,14.04842,335.7463,51.25692,13.03299,-16.70856,42.77455,1000,34.76984,-84.03099,25,6765,372.9436,48,1.38,69.42,38.93
8/13/2025,8.961796,287.3385,51.09822,20.14033,-9.552079,49.83274,1000,34.76984,-84.03099,25,3940,732.5035,50,6.1,33.46,91.4
8/14/2025,6.995193,118.773,58.56469,12.06204,-19.46525,43.58933,1000,34.76984,-84.03099,25,3940,657.5203,12,1.25,95.99,295.53
8/15/2025,7.661575,145.3589,64.88443,13.40928,-19.76524,46.58381,1000,34.76984,-84.03099,25,2773,495.2726,74,9.62,0.84,240.42
8/16/2025,19.44342,61.11737,47.21411,12.72839,-10.51286,35.96963,1000,34.76984,-84.03099,25,2773,262.2634,59,6.12,138.76,144.62
8/17/2025,12.64069,290.2382,33.88307,17.90594,-10.04788,45.85976,1000,34.76984,-84.03099,25,2773,305.7957,70,8.04,68.52,466.06
8/18/2025,1.192074,83.14162,29.61788,16.33491,-17.08619,49.75602,1000,34.76984,-84.03099,25,9036,673.674,56,9.85,143.28,118.93
8/19/2025,10.21592,3.205991,42.70557,13.60759,-15.02598,42.24117,1000,34.76984,-84.03099,25,9036,421.8817,80,8.18,67.14,467.07
8/20/2025,3.379464,177.3843,59.36404,14.96951,-19.23366,49.17267,1000,34.76984,-84.03099,25,1637,588.1078,14,1.84,190.31,455.09
8/21/2025,6.395039,139.5077,60.22381,16.97414,-14.12044,48.06873,1000,34.76984,-84.03099,25,1637,340.8849,86,8.4,93.93,371.02
8/22/2025,15.96414,287.5243,43.1412,11.94359,-18.58589,42.47306,1000,34.76984,-84.03099,25,5072,153.1235,23,0.49,181.42,5.33
8/23/2025,3.145874,316.7906,67.16747,10.86726,-19.91421,41.64873,1000,34.76984,-84.03099,25,5072,453.339,99,7.1,112.87,2.6
8/24/2025,2.369869,261.2151,51.69995,8.494306,-19.55099,36.5396,1000,34.76984,-84.03099,25,5072,229.7382,44,1.35,64.57,95.74
8/25/2025,11.18771,66.84644,33.59866,11.81163,-19.0127,42.63595,1000,34.76984,-84.03099,25,1563,561.9325,30,3.92,65.93,113.81
8/26/2025,6.830007,329.2832,58.1562,13.88309,-15.51975,43.28592,1000,34.76984,-84.03099,25,1563,476.6187,64,7.48,12.53,215.87
8/27/2025,9.538752,99.15442,59.93206,12.72628,-17.95076,43.40332,1000,34.76984,-84.03099,25,1076,772.5422,65,2.14,51.17,276.39
8/28/2025,9.92334,72.19945,56.41412,12.42202,-19.42353,44.26757,1000,34.76984,-84.03099,25,1076,542.155,21,1.88,129.67,35.23
8/29/2025,8.311481,332.9516,50.11914,12.74519,-19.81181,45.30219,1000,34.76984,-84.03099,25,5080,727.8251,59,1.52,22.46,477.88
8/30/2025,0.6087279,8.398747,40.44923,14.44363,-14.40007,43.28734,1000,34.76984,-84.03099,25,5080,501.5115,88,4.3,99.66,138.86
8/31/2025,17.9479,25.28031,42.89619,15.24988,-18.99656,49.49633,1000,34.76984,-84.03099,25,5080,277.1291,19,9.39,138.77,433.74
9/1/2025,2.09192,32.23771,67.52011,12.27032,-19.05561,43.59626,1000,34.76984,-84.03099,25,9776,863.9282,24,2.53,50.92,70.47
9/2/2025,9.700741,336.0965,28.38389,14.99974,-9.387518,39.38699,1000,34.76984,-84.03099,25,9776,503.2027,57,3.53,141.72,491.76
9/3/2025,4.346769,185.0292,56.55669,2.556486,-16.8815,21.99447,1000,34.76984,-84.03099,25,9293,619.0394,36,9.49,94.11,81.04
9/4/2025,18.72545,322.3724,38.01738,13.27532,-15.57945,42.1301,1000,34.76984,-84.03099,25,9293,582.236,98,6.61,11.55,1.37
9/5/2025,6.015583,12.49931,58.1832,9.713936,-17.02049,36.44836,1000,34.76984,-84.03099,25,5860,576.9017,21,7.35,141.49,498.4
9/6/2025,0.1538801,228.2256,43.77523,11.77088,-19.50426,43.04602,1000,34.76984,-84.03099,25,5860,637.6896,9,1.81,58.83,446.33
9/7/2025,11.59775,193.6683,51.21841,13.07726,-16.21339,42.36791,1000,34.76984,-84.03099,25,5860,621.4578,4,0.53,31.04,360.37
9/8/2025,1.580069,30.36544,51.32239,11.18655,-18.68034,41.05345,1000,34.76984,-84.03099,25,4225,557.626,69,8.09,191.44,320.39
9/9/2025,1.084185,126.0573,32.56037,15.20508,-16.96703,47.3772,1000,34.76984,-84.03099,25,4225,543.6482,80,2.42,78.27,70.56
9/10/2025,6.923102,243.401,57.47211,15.5433,-15.84037,46.92698,1000,34.76984,-84.03099,25,9389,765.3655,65,9.01,25.47,365.33
9/11/2025,9.66447,254.3153,39.68601,14.17613,-15.72168,44.07394,1000,34.76984,-84.03099,25,9389,492.2343,93,9.62,8.54,88.92
9/12/2025,4.639788,331.0022,45.83786,13.49582,-19.59084,46.58248,1000,34.76984,-84.03099,25,8590,535.4089,63,6.62,41.02,33.03
9/13/2025,2.145174,103.973,42.89421,8.906449,-15.00304,32.81594,1000,34.76984,-84.03099,25,8590,531.8706,53,1.2,47.07,88.65
9/14/2025,13.48176,277.2921,47.69952,12.95724,-17.71965,43.63414,1000,34.76984,-84.03099,25,8590,698.7974,23,0.15,170.21,104.91
9/15/2025,19.9869,307.6752,30.10066,5.794259,-19.68187,31.27039,1000,34.76984,-84.03099,25,1415,662.6373,14,9.01,114.49,73.79
9/16/2025,7.458624,72.28922,36.93512,10.4667,-17.9321,38.8655,1000,34.76984,-84.03099,25,1415,535.7314,92,0.93,43.96,82.23
9/17/2025,13.29744,326.7564,59.74142,10.54512,-19.52057,40.6108,1000,34.76984,-84.03099,25,6240,537.8744,32,3.43,116.04,190.46
9/18/2025,7.170176,52.88243,43.27917,13.92505,-15.55259,43.40269,1000,34.76984,-84.03099,25,6240,757.5726,41,5.65,102.01,457.74
9/19/2025,13.69551,75.77618,64.33434,11.80201,-13.87415,37.47818,1000,34.76984,-84.03099,25,9677,332.212,96,0.58,42.4,418.63
9/20/2025,19.19579,229.9731,17.4277,14.34121,-16.88749,45.56991,1000,34.76984,-84.03099,25,9677,492.5382,31,0.37,9.1,296.22
9/21/2025,9.701787,210.1632,61.35225,11.63457,-19.71624,42.98539,1000,34.76984,-84.03099,25,9677,597.5496,3,8.91,38.28,88.58
9/22/2025,17.23634,188.5746,83.95269,14.0111,-13.68508,41.70729,1000,34.76984,-84.03099,25,8510,128.0492,90,2.18,12.51,469.13
9/23/2025,12.82482,181.7788,46.47352,11.7602,-19.35936,42.87976,1000,34.76984,-84.03099,25,8510,298.6839,13,5.17,74.05,56.58
9/24/2025,6.662716,320.6568,39.43621,15.88646,-14.36608,46.139,1000,34.76984,-84.03099,25,5141,497.7626,62,6.58,151.8,446.78
9/25/2025,15.94671,187.2414,43.60977,13.83885,-18.90077,46.57847,1000,34.76984,-84.03099,25,5141,275.6698,90,2.94,75.68,331.84
9/26/2025,5.461844,327.5389,45.96704,13.35768,-14.08717,40.80253,1000,34.76984,-84.03099,25,8034,398.8621,34,8.89,146.88,332.29
9/27/2025,18.00982,201.0848,30.18415,14.23603,-18.92727,47.39932,1000,34.76984,-84.03099,25,8034,659.9025,64,6.61,114.78,6.57
9/28/2025,16.85531,39.97114,42.77853,15.66369,-17.98876,49.31614,1000,34.76984,-84.03099,25,8034,436.6805,12,3.63,2.18,161.76
9/29/2025,14.59819,276.5666,45.16026,15.72625,-14.10237,45.55487,1000,34.76984,-84.03099,25,3959,858.2711,47,0.88,167.19,434.1
9/30/2025,15.36848,276.5666,28.76788,14.24888,-19.50941,48.00717,1000,34.76984,-84.03099,25,3959,425.732,93,1.79,90.9,176.98
10/1/2025,12.78675,147.0545,48.79485,17.30814,-11.66011,46.2764,1000,34.76984,-84.03099,25,6261,464.7474,65,8.49,2.97,457.38
10/2/2025,17.69878,265.7768,50.7388,13.93937,-14.91533,42.79408,1000,34.76984,-84.03099,25,6261,491.8522,86,6.35,0.32,10.47
10/3/2025,13.33023,170.5857,47.89013,13.93486,-19.44599,47.3157,1000,34.76984,-84.03099,25,6741,639.2827,56,4.59,6.45,372.06
10/4/2025,15.07252,292.5551,53.18921,10.16648,-19.00508,39.33804,1000,34.76984,-84.03099,25,6741,315.1674,86,6.9,22.61,344.15
10/5/2025,4.545405,100.1827,53.04815,14.05898,-17.04377,45.16174,1000,34.76984,-84.03099,25,3164,593.7621,60,2.97,73.19,465.57
10/6/2025,10.45182,279.5239,52.41023,14.49184,-19.20835,48.19203,1000,34.76984,-84.03099,25,3164,199.7258,48,0.5,108.04,445.05
10/7/2025,5.564431,335.9027,58.5453,14.99938,-15.08287,45.08164,1000,34.76984,-84.03099,25,3164,943.2866,20,7.45,100.55,486.61
10/8/2025,2.23105,285.3731,66.56985,15.72547,-18.33028,49.78122,1000,34.76984,-84.03099,25,6766,822.3219,71,9.13,146.14,220.59
10/9/2025,4.036944,159.8708,71.43046,11.89484,-18.88432,42.67399,1000,34.76984,-84.03099,25,6766,511.9121,93,6.1,56.63,222.64
10/10/2025,4.426966,94.72006,55.15886,15.97001,-14.51895,46.45897,1000,34.76984,-84.03099,25,2445,381.4039,14,9.41,134.29,359.47
10/11/2025,3.55931,181.1178,66.32919,13.80426,-18.70206,46.31058,1000,34.76984,-84.03099,25,2445,563.9583,42,5.58,162.79,316.82
10/12/2025,1.796529,112.0636,41.93166,14.96741,-18.46075,48.39557,1000,34.76984,-84.03099,25,9415,742.411,26,4.74,25.86,293.83
10/13/2025,1.415379,26.15673,55.63042,14.29673,-16.41985,45.01331,1000,34.76984,-84.03099,25,9415,502.2601,66,2.6,110.96,118.77
10/14/2025,2.596292,103.1925,76.08407,13.81611,-17.47253,45.10475,1000,34.76984,-84.03099,25,9415,355.3046,15,2.92,137.05,143.51
10/15/2025,6.899663,271.63,64.67351,11.40084,-17.24917,40.05086,1000,34.76984,-84.03099,25,9990,543.3747,44,2.62,152.06,432.99
10/16/2025,13.01744,183.8962,25.33608,15.54219,-18.38678,49.47116,1000,34.76984,-84.03099,25,9990,427.3431,86,2.72,21.76,44.64
10/17/2025,4.213748,116.3615,67.02142,14.60739,-18.67461,47.88939,1000,34.76984,-84.03099,25,5127,757.3258,44,9.17,166.89,287.39
10/18/2025,18.03667,317.7019,49.172,16.72659,-14.08843,47.5416,1000,34.76984,-84.03099,25,5127,804.7539,32,7.9,91.45,234.71
10/19/2025,11.75586,284.1365,69.90078,10.86435,-18.18546,39.91416,1000,34.76984,-84.03099,25,3681,614.3929,9,0.55,13.15,372.71
10/20/2025,0.6687832,150.8984,53.55988,14.41381,-19.4955,48.32312,1000,34.76984,-84.03099,25,3681,239.8477,75,9.36,54.33,114.82
10/21/2025,15.4709,231.1886,68.12708,3.902033,-19.32368,27.12775,1000,34.76984,-84.03099,25,3681,260.723,77,2.29,113.81,170.29
10/22/2025,0.4487896,5.65959,33.58277,16.74093,-13.57794,47.0598,1000,34.76984,-84.03099,25,4250,463.138,4,9.57,25.68,230.63
10/23/2025,1.239157,179.397,53.97255,13.45873,-19.66911,46.58657,1000,34.76984,-84.03099,25,4250,763.4221,89,5.01,70.42,67.57
10/24/2025,15.62057,326.3626,59.88954,16.67249,-11.10814,44.45312,1000,34.76984,-84.03099,25,6557,856.7842,67,7.5,122.78,4.83
10/25/2025,6.835967,314.9176,53.97266,13.35986,-19.58361,46.30333,1000,34.76984,-84.03099,25,6557,483.3242,82,8.09,122.03,192.5
10/26/2025,18.35233,51.68201,31.93143,11.37311,-18.72658,41.47281,1000,34.76984,-84.03099,25,2203,279.8655,42,5.68,137.91,52.7
10/27/2025,4.943964,87.26466,51.1843,7.043978,-19.26206,33.35001,1000,34.76984,-84.03099,25,2203,903.7984,34,9.44,10.39,466.69
10/28/2025,4.389825,332.2831,36.25132,15.979,-17.74139,49.69938,1000,34.76984,-84.03099,25,2203,428.41,86,6.07,42.27,168.23
10/29/2025,9.799642,190.7907,69.1264,14.67264,-17.03393,46.3792,1000,34.76984,-84.03099,25,8062,872.8853,16,9.57,8.36,222.92
10/30/2025,8.699509,14.39501,54.89646,11.27131,-19.55682,42.09944,1000,34.76984,-84.03099,25,8062,630.2845,31,8.55,168.38,51.89
10/31/2025,19.55425,318.8261,44.60492,12.62268,-18.97092,44.21628,1000,34.76984,-84.03099,25,8641,610.1746,44,6.05,84.96,220.3
11/1/2025,0.2518058,116.8558,52.93892,8.000408,-18.95539,34.9562,1000,34.76984,-84.03099,25,8641,606.9944,57,3.34,195.95,313.4
11/2/2025,5.687322,334.995,49.92686,12.74417,-17.8696,43.35795,1000,34.76984,-84.03099,25,3291,182.7581,95,7.57,81.7,425.84
11/3/2025,7.251023,2.511921,56.6855,12.86523,-19.37162,45.10209,1000,34.76984,-84.03099,25,3291,750.2586,64,8.47,125.53,372.95
11/4/2025,13.4819,158.7735,58.9365,10.12808,-19.34267,39.59883,1000,34.76984,-84.03099,25,3291,373.3289,4,9.3,126.43,303.45
11/5/2025,7.971806,117.9592,48.65822,15.16149,-19.19889,49.52188,1000,34.76984,-84.03099,25,1571,505.8746,15,7.88,25.3,324.87
11/6/2025,14.02822,252.9644,53.36131,9.251557,-12.99364,31.49675,1000,34.76984,-84.03099,25,1571,888.7635,50,3.02,50.51,291.15
11/7/2025,17.1655,28.97481,45.82575,17.32325,-13.41569,48.0622,1000,34.76984,-84.03099,25,9768,523.28,44,4.71,55.03,328.36
11/8/2025,11.69901,262.8286,58.06219,10.79618,-16.77726,38.36963,1000,34.76984,-84.03099,25,9768,562.5906,68,0.48,149.7,410.78
11/9/2025,15.49861,211.0054,64.57682,14.77414,-17.50733,47.05561,1000,34.76984,-84.03099,25,7992,278.082,75,1.88,102.65,319.69
11/10/2025,13.03909,20.56654,47.33165,13.16664,-14.35094,40.68421,1000,34.76984,-84.03099,25,7992,178.847,27,4.28,70.66,458.16
11/11/2025,18.58997,138.6017,65.44648,13.51153,-18.2877,45.31076,1000,34.76984,-84.03099,25,7992,253.3373,57,4.06,29.64,359.44
11/12/2025,9.785739,304.6583,33.92704,13.30753,-19.93145,46.54651,1000,34.76984,-84.03099,25,6220,602.1093,31,3.88,109.38,130.44
11/13/2025,16.13516,297.3183,14.18311,9.615238,-19.84106,39.07154,1000,34.76984,-84.03099,25,6220,333.6484,83,3.21,15.56,336.78
11/14/2025,15.21702,238.7037,48.22104,12.79043,-17.66281,43.24368,1000,34.76984,-84.03099,25,9097,588.566,60,7.65,58.01,411.1
11/15/2025,3.168936,99.3381,53.96445,12.84709,-15.83293,41.52711,1000,34.76984,-84.03099,25,9097,478.6454,26,6.89,112.76,387.33
11/16/2025,1.636331,109.1867,61.3674,16.72179,-16.23703,49.68061,1000,34.76984,-84.03099,25,8656,702.0789,46,6.12,95.52,53.53
11/17/2025,12.78526,69.393,53.27441,8.24749,-18.23058,34.72556,1000,34.76984,-84.03099,25,8656,481.417,90,8.27,54.16,258.22
11/18/2025,5.070787,134.7427,74.45692,15.16539,-18.40902,48.7398,1000,34.76984,-84.03099,25,7581,404.9984,18,0.64,84.58,315.69
11/19/2025,3.145492,247.6554,36.33138,12.42139,-17.63344,42.47623,1000,34.76984,-84.03099,25,7581,790.1692,47,1.79,149.67,231.63
11/20/2025,14.92979,320.1828,43.88527,15.51386,-17.53959,48.5673,1000,34.76984,-84.03099,25,7581,209.2048,88,8.47,45.66,211.53
11/21/2025,18.02969,57.13947,63.45999,6.324626,-18.81336,31.46262,1000,34.76984,-84.03099,25,6435,740.6404,88,3.06,148.94,147.61
11/22/2025,0.725286,100.1898,64.97741,13.22484,-17.49071,43.9404,1000,34.76984,-84.03099,25,6435,265.5785,20,4.03,144.34,204.53
11/23/2025,15.20702,291.9456,25.77723,12.42692,-17.01012,41.86395,1000,34.76984,-84.03099,25,8882,366.1052,40,7.21,188.21,498.8
11/24/2025,2.695434,108.283,63.88753,10.63524,-17.63927,38.90974,1000,34.76984,-84.03099,25,8882,390.2156,42,5.22,170.86,481.49
11/25/2025,12.40996,119.6215,26.9896,16.76834,-15.0832,48.61988,1000,34.76984,-84.03099,25,6095,441.6401,92,5.46,148.1,1.4
11/26/2025,17.90479,192.4834,55.62445,15.02542,-18.66116,48.712,1000,34.76984,-84.03099,25,6095,269.6715,65,2.55,128.82,337.35
11/27/2025,18.44696,165.0529,68.20014,11.19603,-19.08493,41.47699,1000,34.76984,-84.03099,25,6095,321.3445,76,9.51,111.96,286.8
11/28/2025,11.82882,28.57089,74.61698,20.39267,-8.320399,49.10575,1000,34.76984,-84.03099,25,5305,162.9991,59,6.73,31.37,361.91
11/29/2025,0.5192018,177.7986,46.1014,18.24844,-8.814317,45.31119,1000,34.76984,-84.03099,25,5305,233.0194,65,7.19,8.67,475.25
11/30/2025,0.1945019,312.0308,57.88202,16.32506,-15.08166,47.73178,1000,34.76984,-84.03099,25,5195,426.6883,13,0.51,83.25,258.5
12/1/2025,9.219698,306.5432,50.36506,13.00332,-16.96706,42.9737,1000,34.76984,-84.03099,25,5195,809.0257,35,0.69,83.64,482.28
12/2/2025,4.887323,135.469,54.17528,14.46125,-16.90562,45.82812,1000,34.76984,-84.03099,25,5626,349.5137,99,6.29,10.4,453.66
12/3/2025,0.686512,89.53188,65.37508,17.10513,-11.94487,46.15512,1000,34.76984,-84.03099,25,5626,485.3611,2,4.41,110.81,359.3
12/4/2025,12.95291,324.7204,39.21413,6.979643,-18.28069,32.23997,1000,34.76984,-84.03099,25,5626,964.6532,19,5.61,40.01,204.05
12/5/2025,5.932182,45.61721,42.68304,8.921781,-18.93717,36.78073,1000,34.76984,-84.03099,25,4947,448.8072,35,7.23,76.62,156.4
12/6/2025,19.4535,264.3075,24.04564,9.1504,-19.88726,38.18806,1000,34.76984,-84.03099,25,4947,438.5699,26,6.11,23.81,1.91
12/7/2025,1.917102,230.5794,37.65333,14.73982,-19.52626,49.0059,1000,34.76984,-84.03099,25,6690,590.5388,12,4.22,31.1,147.21
12/8/2025,18.85835,180.4326,62.0762,11.88204,-18.67159,42.43567,1000,34.76984,-84.03099,25,6690,852.9848,53,1.23,23.56,423.12
12/9/2025,3.718243,200.59,77.44898,15.62797,-18.67317,49.92911,1000,34.76984,-84.03099,25,9602,102.1689,21,4.13,185.68,289.38
12/10/2025,2.671866,153.7567,44.67052,14.48197,-17.74125,46.7052,1000,34.76984,-84.03099,25,9602,433.7036,1,3.63,132.99,48.02
12/11/2025,15.6134,241.2609,38.04309,14.98408,-19.77673,49.74489,1000,34.76984,-84.03099,25,9602,463.1061,55,8.36,94.52,79.75
12/12/2025,8.292779,36.80986,56.22629,14.84861,-19.13357,48.83079,1000,34.76984,-84.03099,25,4503,309.1945,18,2.93,166.61,489.96
12/13/2025,13.31723,283.6885,51.29683,7.695084,-15.53467,30.92484,1000,34.76984,-84.03099,25,4503,298.0675,75,1.14,147.26,2.19
12/14/2025,0.2980256,94.69316,59.17072,13.58922,-18.88453,46.06297,1000,34.76984,-84.03099,25,9693,139.3757,77,1.12,77.12,40.81
12/15/2025,12.40168,297.5815,58.95818,11.07325,-19.98252,42.12902,1000,34.76984,-84.03099,25,9693,861.3817,47,9.66,187.19,260.01
12/16/2025,10.73053,244.4522,45.28401,14.74324,-19.72193,49.20841,1000,34.76984,-84.03099,25,8535,737.021,40,0.4,63.39,128.8
12/17/2025,10.61037,174.4001,57.3974,14.98739,-14.45041,44.42519,1000,34.76984,-84.03099,25,8535,722.1488,88,4.37,46.42,65.59
12/18/2025,2.565019,69.1537,54.47425,17.79139,-13.38831,48.97109,1000,34.76984,-84.03099,25,8535,62.42979,29,3.54,80.27,112.78
12/19/2025,9.266063,95.41267,55.75731,3.963391,-14.15843,22.08521,1000,34.76984,-84.03099,25,1856,706.4264,2,4.78,176.02,285.18
12/20/2025,4.333336,279.2487,69.18346,15.91416,-14.38781,46.21614,1000,34.76984,-84.03099,25,1856,252.2734,99,1.96,198.91,90.08
12/21/2025,16.84103,313.7128,44.88342,14.47607,-17.64005,46.59219,1000,34.76984,-84.03099,25,4457,480.6757,40,6.21,64.91,426.51
12/22/2025,7.648849,66.741,48.87587,7.472996,-14.28104,29.22703,1000,34.76984,-84.03099,25,4457,682.4709,79,8.24,59.19,259.16
